"source";"translation";"type";"module";"status";"customer"
"Conversion ratio";"Konverzný pomer";"B";"";"T";"N"
"ActionCodeHelp";"Kód tejto úlohovej provízie by mal byť reťazec bez medzier a špeciálnych znakov. Neskôr ho použijete v sledovaciom skripte, pomocou ktorého určíte, či táto úloha má byť použitá.";"C";"";"T";"N"
"Anchor links";"Anchor odkazy";"C";"";"T";"N"
"Html_code_BannerParams_Help";"Môžete definovať vlastný platný HTML kód bez tágov ako sú body, head, html. Vo vašom HTML kóde môžete použiť premenné definované vo vyššie uvedenom výberovom poli.";"C";"";"T";"N"
"Select how should be computed size of banner. You can select from predefined banner sizes or define own size.";"Vyberte si veľkosť na akú má byť banner upravený. Môžete si určiť svoju vlastnú veľkosť, alebo si ju vyberte z preddefinovaných možností.";"C";"";"T";"N"
"Error computing commissions: ";"Chyba vypočítavania provízie: ";"C";"";"T";"N"
"Text link format";"Formát textového odkazu";"S";"";"T";"N"
"Image banner format";"Formát obrázkového bannera";"S";"";"T";"N"
"Flash banner format";"Formát flash bannera";"S";"";"T";"N"
"Minimum_payout_options_Help";"Nastavte si minimálny limit pre vyplatenie, ktorý si môže partner zvoliť.";"C";"";"T";"N"
"Email address that will appear on emails sent by the system";"E-mail adresa, ktorá bude zobrazená v E-mailoch odoslaných systémom";"C";"";"T";"N"
"Name that will appear on emails sent by the system";"Meno, ktoré bude zobrazené v E-mailoch odoslaných systémom";"C";"";"T";"N"
"For proper SEO links functionality, you have to make sure that your web server supports mod_rewrite and you have to create a .htaccess file to your web home directory, and copy & paste the code below to this file.<br/>If this file already exists, simply add the code below to the end.<br/>Make sure you backup this file before making any changes.";"K správnej funkcionalite SEO odkazov sa musíte uistiť, že váš webserver podporuje funkciu mod_rewrite. Okrem toho vo vašom domovskom adresári musíte vytvoriť súbor s názvom .htaccess a vložiť do neho nižšie uvedený kód.<br/>Ak tento súbor už existuje, vložte tento kód na jeho koniec. <br/>Pred akoukoľvek zmenou si tento súbor najskôr zálohujte.";"S";"";"T";"N"
"This will set the style of affiliate link URL that your affiliates will put to their pages. You can choose from the methods below.<br/>Note that some methods have different requirements";"Toto nastaví štýl URL partnerských odkazov, ktoré si vaši partneri vložia do svojich stránok. Môžete si zvoliť z metód, ktoré sú zobrazené.<br/>Pamätajte, že niektoré metódy majú rozdielne požiadavky!";"S";"";"T";"N"
"You can choose to support DirectLink linking as an addition to your standard affiliate links.<br/>The links chosen above will work, plus your affiliates will have option to use DirectLinks. All affiliate DirectLink URLs require merchant's approval.";"Ako dodatok k štandardnému zobrazovaniu partnerských odkazov si môžete zvoliť podporu DirectLink odkazov.<br />Vyššie zvolené odkazy budú stále fungovať a okrem toho vaši partneri budú môcť použiť DirectLink.";"S";"";"T";"N"
"Choose how emails should be sent. Sending by mail() is highly recommended. If you don't receive emails, talk to your webhosting support to check and enable the PHP mail() function.<br/>Only if you cannot solve it, use sending by SMTP.";"Vyberte si spôsob, ako majú byť E-maile odosielané. Je doporučené použiť funkcie mail(). Ak vám E-maily nechodia, kontaktujte technickú podporu vášho webhostingu. Ak nebudete schopný tento problém odstrániť, použite posielanie pomocou SMTP.<br/>";"S";"";"T";"N"
"Key";"Kľúč";"S";"";"T";"N"
"Initialization vector";"Inicializačný vektor";"S";"";"T";"N"
"Key must be 16, 24 or 32 characters long";"Kľúč musí byť 16, 24 alebo 32 znakov dlhý";"S";"";"T";"N"
"Initialization vector must be 16 characters long";"Inicializačný vektor musí byť 16 znakov dlhý";"S";"";"T";"N"
"Encrypt codes saved";"Šifrovacie kódy uložené";"S";"";"T";"N"
"Payout fields encryption";"Šifrovanie platobných polí";"S";"";"T";"N"
"Site Replication is a special type of banner that replicates pages created by you so they are specific for affiliate. They can contain variables like affiliate refid, name, ... .%s<br/>";"Ide o špeciálny typ bannera, ktorý replikuje vami vytvorené stránky, ktoré sú špecifické pre vašich partnerov. Môžu obsahovať premenné ako ID partnera, meno a iné. %s<br/>";"S";"";"T";"N"
"Post signup page.";"Stránka po registrácií.";"S";"";"T";"N"
"You have been successfully signed up.";"Úspešne ste sa zaregistrovali";"S";"";"T";"N"
"Failed to set default merchant";"Nepodarilo sa nastaviť predvoleného obchodníka";"S";"";"T";"N"
"Default merchant changed";"Predvolený obchodník zmenený";"S";"";"T";"N"
"You cannot delete default merchant";"Nemôžete odstrániť predvoleného obchodníka";"C";"";"T";"N"
"You cannot set unapproved merchant to default";"Zakázaného obchodníka nemôžete nastaviť ako predvoleného";"C";"";"T";"N"
"to be the default merchant?";"nastaviť predvoleným obchodníkom?";"C";"";"T";"N"
"Affiliate - New User Signup Declined";"Partner - Zamietnutá nová registrácia používateľa";"B";"";"T";"N"
"You have been declined in affiliate program";"Boli ste vylúčený z partnerského programu.";"B";"";"T";"N"
"Parent %s";"Nadradený %s";"S";"";"T";"N"
"Notification email";"Oznamovací E-mail";"B";"";"T";"N"
"Custom field number (1-6)";"Číslo vlastného poľa (1-6)";"S";"";"T";"N"
"Security code";"Ochranný kód";"B";"";"T";"N"
"Security code is used to prevent IPN frauds.";"Ochranný kód je použitý na ochranu proti IPN podvodom.";"S";"";"T";"N"
"Allow test sales";"Povoliť testovacie predaje";"S";"";"T";"N"
"Register also test sales. This setting should be off in live system.";"Zaregistrovať tiež testovacie predaje. Toto nastavenie by malo byť v ostrej prevádzke vypnuté.";"S";"";"T";"N"
"AlertPay plugin configuration saved";"Nastavenia AlertPay integračného pluginu uložené";"S";"";"T";"N"
"do not force email usernames";"Nevynucovať E-mail ako používateľské meno";"C";"";"T";"N"
"Invoice settings saved";"Nastavenia faktúry uložené";"S";"";"T";"N"
"Invalid Smarty syntax. More information: ";"Neplatný Smarty syntax. Viac informácií:";"S";"";"T";"N"
"VAT handling saved";"DPH nastavenia uložené";"S";"";"T";"N"
"Target url";"Cieľová URL";"S";"";"T";"N"
"Error sending new direct link notification email to merchant: %s";"Chyba posielania oznamovacieho E-mailu o novom DirecLink  obchodníkovi: %s";"S";"";"T";"N"
"Referrer URL";"Odkazujúca URL";"S";"";"T";"N"
"Sale count";"Počet predajov";"S";"";"T";"N"
"Sale total cost";"Celková cena predajov";"S";"";"T";"N"
"Sale commision";"Provízia predaja";"S";"";"T";"N"
"This features encrypts all payout field values that are stored to database. You have to configure password and initialization vector after feature activation. %s<br/>";"Táto funkcia zašifruje všetky platobné hodnoty polí, ktoré sú uložené v databáze. Po aktivácií funkcie musíte nastaviť heslo a inicializovať vektor. %s<br/>";"S";"";"T";"N"
"Top referrer URL";"Najlepšie odkazujúce URL";"B";"";"T";"N"
"DirectLinks Approved";"DirectLinks schválený";"S";"";"T";"N"
"DirectLinks Declined";"DirectLinks zakázaný";"S";"";"T";"N"
"DirectLinks Pending";"DirectLinks nevyriešený";"S";"";"T";"N"
"DirectLinks Deleted";"DirectLinks zmazaný";"S";"";"T";"N"
"Affiliate - DirectLink Notification";"Partner - DirectLink oznámenie";"B";"";"T";"N"
"DirectLink notification";"DirectLink notifikácia";"B";"";"T";"N"
"DirectLink URL";"DirectLink URL ";"S";"";"T";"N"
"DirectLink Note";"DirectLink poznámka";"S";"";"T";"N"
"DirectLink Approve Link";"Odkaz na schválenie DirectLink";"S";"";"T";"N"
"DirectLink Decline Link";"Odkaz na zakázanie DirectLink";"S";"";"T";"N"
"Merchant - New DirectLink Notification";"Obchodník - Oznámenie nového DirectLink";"B";"";"T";"N"
"New DirectLink notification";"Oznámenie nového DirectLink";"B";"";"T";"N"
"Top affiliates";"Najlepší partneri";"B";"";"T";"N"
"Top referring URLs";"Najlepšie odkazujúce URL";"B";"";"T";"N"
"Error sending direct link changed status notification email to affiliate: %s";"Chyba posielania E-mailu o oznámení stavu zmeny DirectLink partnerovi %s";"S";"";"T";"N"
"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"Plugin sa nepodarilo aktivovať. Databázový používateľ %s nemá oprávnenia na čítanie systémovej databázy information_schema.tables";"S";"";"T";"N"
"Only numbers in Referral ID";"Iba čísla v ID odkazovateľa.";"S";"";"T";"N"
"Only numbers in Referral ID.";"S použitím tohoto pluginu budete mať v ID odkazovateľa (referral ID) iba čísla.";"S";"";"T";"N"
"Referral ID can contain only [0-9] characters. %s given";"ID odkazovateľa môže obsahovať iba tieto znaky: [0-9]. Vy ste zadali: %s";"S";"";"T";"N"
"Custom field number (1-5)";"Číslo vlastného poľa (1-5)";"S";"";"T";"N"
"Custom field number must be from range 1-5.";"Číslo vlastného poľa musí byť z rozsahu 1-5.";"S";"";"T";"N"
"UltraCart plugin configuration saved";"Nastavenia Integračného pluginu pre UltraCart uložené";"S";"";"T";"N"
"UltraCart integration plugin";"Integračný plugin pre UltraCart";"S";"";"T";"N"
"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"S použitím tohoto pluginu môžete prepojiť Post Affiliate Pro so systémom UltraCart. Po jeho aktivácií ho nezabudnite nastaviť.";"S";"";"T";"N"
"Username Referral IDs";"Užívateľské meno ako ID odkazovateľa (referral)";"S";"";"T";"N"
"Username will be used as Referral IDs";"Užívateľské meno bude použité ako ID odkazovateľa (referral).";"S";"";"T";"N"
"Date of sale";"Dátum predaja";"S";"";"T";"N"
"Sale status";"Stav predaja";"S";"";"T";"N"
"Group by";"Skupina";"S";"";"T";"N"
"You have been contacted by your affiliate";"Boli ste kontaktovaný vašim partnerom";"S";"";"T";"N"
"at";"o";"B";"";"T";"N"
"Referrer:";"Odkazovateľ:";"S";"";"T";"N"
"filled ""Contact us"" form.";"vyplnil formulár ""Kontaktujte nás"".";"S";"";"T";"N"
"Regards,";"S pozdravom,";"S";"";"T";"N"
"Dear merchant,";"Dobrý deň,";"S";"";"T";"N"
"Affiliate name";"Meno partnera";"S";"";"T";"N"
"Affiliate email";"E-mail partnera";"S";"";"T";"N"
"Regards";"S pozdravom";"S";"";"T";"N"
"Dear merchant";"Dobrý deň,";"S";"";"T";"N"
"A new sale/lead was recorded at ";"Bol zaznamenaný nový predaj o";"S";"";"T";"N"
"The sale was assigned to affiliate with user name";"Predaj bol priradený partnerovi s používateľským menom";"S";"";"T";"N"
"Sale details";"Detaily predaja";"S";"";"T";"N"
"Commission for affiliate";"Provízia pre partnera";"S";"";"T";"N"
"Referrer Url";"Odkazujúca URL";"S";"";"T";"N"
"Dear";"Dobrý deň";"S";"";"T";"N"
"Thank you for registration in our affiliate program.";"Ďakujeme vám za registráciu v našom partnerskom programe.";"S";"";"T";"N"
"You have been approved and you can login using the following link";"Boli ste schválený a s použitím nasledujúceho odkazu sa môžete prihlásiť.";"S";"";"T";"N"
"Your username";"Vaše používateľské meno";"S";"";"T";"N"
"Sincerely,";"S pozdravom,";"S";"";"T";"N"
"Your Affiliate manager";"Váš správca programu";"S";"";"T";"N"
"Thank you for your registration in our affiliate program.";"Ďakujeme vám za registráciu v našom partnerskom programe.";"S";"";"T";"N"
"We review every application";"Každú registráciu overujeme ";"S";"";"T";"N"
"manually";"manuálne ";"S";"";"T";"N"
"and your registration is waiting for manual approval.";"a vaša registrácia je jedna z nich.";"S";"";"T";"N"
"Please, be patient.";"Prosím, buďte trpezlivý.";"S";"";"T";"N"
"After confirming your registration, you will receive one more email with all the necessary information.";"Po schválení vašej registrácie obdržíte ďalší E-mail so všetkými potrebnými informáciami.";"S";"";"T";"N"
"You have been declined in affiliate program.";"Boli ste vylúčený z partnerského programu.";"S";"";"T";"N"
"joined your campaign";"sa pripojil do vašej kampane";"S";"";"T";"N"
"This affiliate is waiting for your approval.";"Tento partner čaká na vaše schválenie.";"S";"";"T";"N"
"I would like to let you know that we paid your commissions earned in our affiliate program.";"Chcel by som vás informovať, že sme vám zaplatili provízie, ktoré ste získali prostredníctvom nášho partnerského programu.";"S";"";"T";"N"
"Sincerely";"S pozdravom,";"S";"";"T";"N"
"Commission from this sale";"Provízie z tohoto predaja";"S";"";"T";"N"
"One of your sub-affiliates";"Jeden z vašich podradených partnerov";"S";"";"T";"N"
"made a sale/lead.";"uskutočnil predaj.";"S";"";"T";"N"
"Sale/lead preview";"Náhľad predaja";"S";"";"T";"N"
"Statistics date range";"Rozsah dátumu štatistík";"S";"";"T";"N"
"Hello";"Dobrý deň,";"S";"";"T";"N"
"we have received new password request for your account";"obdržali sme požiadavku na zmenu hesla pre váš účet ";"S";"";"T";"N"
"If this request was initiated by you, please click";"Ak ste o túto požiadavku požiadali vy, prosím kliknite ";"S";"";"T";"N"
"or copy URL";"alebo skopírujte URL ";"S";"";"T";"N"
"to your browser and change your password.";"do vášho prehliadača a zmeňte svoje heslo.";"S";"";"T";"N"
"This request is valid until";"Táto požiadavka je platná do";"S";"";"T";"N"
"Quality Unit Team";"Váš správca programu";"S";"";"T";"N"
"On direct link approve/decline";"Pri DirectLink schválení/zakázaní";"C";"";"T";"N"
"TopReferringURLsManagerDescription";"Pozrite si URL odkazy, ktoré najviac odkazujú na váš partnerský program podľa odkazujúcich URL prvého alebo posledného kliknutia v predajoch.";"C";"";"T";"N"
"First click referrer URL";"Odkazujúca URL prvého kliknutia";"C";"";"T";"N"
"Last click referrer URL";"Odkazujúca URL posledného kliknutia";"C";"";"T";"N"
"banner ID";"ID bannera";"C";"";"T";"N"
"On new direct link";"Pri novom DirectLinku";"C";"";"T";"N"
"On direct link approved";"Pri schváleni DirectLinku";"C";"";"T";"N"
"TopAffiliatesDescription";"Pozrite si najlepších partnerov vo vašom partnerskom programe. Partnerov si môžete skrátiť podľa akéhokoľvek stĺpca v tomto prehľade.
";"C";"";"T";"N"
"status";"Stav";"S";"";"T";"N"
"size";"Veľkosť";"S";"";"T";"N"
"destination url";"Cieľová adresa";"S";"";"T";"N"
"Here you can specify how your links will look like.<br/>The link format will be: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>for example: http://www.yoursite.com/ref/11111111/22222222.html";"Tu si môžete určiť, ako budú vaše odkazy vyzerať. <br/>Formát odkazu bude: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>Napríklad: http://www.yoursite.com/ref/11111111/22222222.html";"S";"";"T";"N"
"Pdf Parser Error: ";"Chyba PDF Parser:";"S";"";"T";"N"
"Pdf Not Uploaded , No Variables Found !";"PDF nebolo nahraté. Nenašla sa žiadna premenná!";"S";"";"T";"N"
"Bad Password";"Chybné heslo";"S";"";"T";"N"
"New User Signup Status";"Stav novej používateľskej registrácie";"S";"";"T";"N"
"New User Signup Approve Link";"Odkaz na schválenie novej používateľskej registrácie";"S";"";"T";"N"
"New User Signup Decline Link";"Odkaz na zakázanie novej používateľskej registrácie";"S";"";"T";"N"
"Sale Approve Link";"Odkaz na schválenie predaja";"S";"";"T";"N"
"Sale Decline Link";"Odkaz na zakázanie predaja";"S";"";"T";"N"
"Affiliate Join Campaign Approve Link";"Odkaz na schválenie pripojenia partnera do kampane";"S";"";"T";"N"
"Affiliate Join Campaign Decline Link";"Odkaz na zakázanie pripojenia partnera do kampane";"S";"";"T";"N"
"Failed to load direct link. (direct link probably deleted)";"Nepodarilo sa načítať DirectLink (Pravdepodobne bol odstránený).";"S";"";"T";"N"
"Separator:";"Oddeľovač:";"S";"";"T";"N"
"TrialPay plugin configuration saved";"Nastavenia integračného pluginu pre TrialPay uložené";"S";"";"T";"N"
"TrialPay integration plugin";"Integračný plugin pre TrialPay";"S";"";"T";"N"
"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"S použitím tohoto pluginu môžete prepojiť Post Affiliate Pro so systémom TrialPay. Po jeho aktivácií ho nezabudnite nastaviť.";"S";"";"T";"N"
"added new directlink at";"pridal nový DirectLink";"S";"";"T";"N"
"If you like to APPROVE it click here";"Ak ho chcete schváliť, kliknite sem.";"S";"";"T";"N"
"If you like to DECLINE it click here";"Ak ho chcete zakázať, kliknite sem.";"S";"";"T";"N"
"If you want to APPROVE new affiliate click here";"Ak chcete schváliť nového partnera, kliknite sem.";"S";"";"T";"N"
"If you want to DECLINE new affiliate click here";"Ak chcete zakázať nového partnera, kliknite sem.";"S";"";"T";"N"
"If you want to APPROVE new sale click here";"Ak chcete schváliť nový predaj, kliknite sem";"S";"";"T";"N"
"If you want to DECLINE new sale click here";"Ak chcete zakázať nový predaj, kliknite sem";"S";"";"T";"N"
"If you want to APPROVE affiliate to join camapign click here";"Ak chcete schváliť pripojenie partnera do kampane, kliknite sem.";"S";"";"T";"N"
"If you want to DECLINE affiliate to join camapign click here";"Ak chcete zakázať pripojenie partnera do kampane, kliknite sem.";"S";"";"T";"N"
"Enter Pasword For Pdf Document";"Zadajte heslo pre PDF dokument";"C";"";"T";"N"
"Pdf Password Request";"Požiadavka na PDF heslo";"C";"";"T";"N"
"Ok";"OK";"C";"";"T";"N"
"Tiers visible";"Viditeľné úrovne";"C";"";"T";"N"
"Number of tiers visible to affiliate";"Počet úrovní viditeľných partnerovi";"C";"";"T";"N"
"Html";"HTML";"B";"";"T";"N"
"Wysiwyg";"Wysiwyg";"C";"";"T";"N"
"Credits";"Autori";"S";"";"T";"N"
"Change log";"Zoznam zmien";"C";"";"T";"N"
"Note for affiliate";"Poznámka pre partnera";"C";"";"T";"N"
"Hide custom text body and generate it automatically from HTML version";"Skryť položku voliteľného textu a vygenerovať ju automaticky z HTML verzie.";"C";"";"T";"N"
"Edit custom text body of email";"Upraviť položku voliteľného textu v E-maily.";"C";"";"T";"N"
"In subject of mail can be used all variables supported in body of mail.";"V predmete E-mailu môžu byť použité všetky premenné podporované v texte E-mailu.";"C";"";"T";"N"
"Html Body";"Telo E-mailu je v HTML";"C";"";"T";"N"
"Text Body";"Telo E-mailu je neformátovaný text";"C";"";"T";"N"
"Fixed cost";"Fixná cena";"B";"";"T";"N"
"Name of commission type attribute has to be unique";"Názov typu provízie musí byť unikátny";"S";"";"T";"N"
"Coupon code must be unique";"Kupónový kód musí byť unikátny";"S";"";"T";"N"
"description";"Popis";"S";"";"T";"N"
"maximum coupons per affiliate";"Maximálny počet kupónov na partnera";"S";"";"T";"N"
"Status successfully set to selected coupon(s)";"Stav bol úspešne nastavený na zvolené kupóny.";"S";"";"T";"N"
"Failed to set status selected coupon(s)";"Nepodarilo sa nastaviť stav na zvolené kupóny.";"S";"";"T";"N"
"Coupon";"Kupón";"B";"";"T";"N"
"Validity";"Platnosť";"S";"";"T";"N"
"Coupon banner with id %s not exist";"Kupónový banner s ID %s neexistuje";"S";"";"T";"N"
"unlimited";"Neobmedzene";"B";"";"T";"N"
"Create coupons";"Vytvoriť kupón";"S";"";"T";"N"
"User ID";"ID používateľa";"B";"";"T";"N"
"Valid from";"Platný od";"B";"";"T";"N"
"Valid to";"Platný do";"B";"";"T";"N"
"Limit use";"Obmedzenie použitie";"B";"";"T";"N"
"Error during ";"Chyba počas";"S";"";"T";"N"
"Coupons are successfully ";"Kupóny sú úspešne ";"S";"";"T";"N"
"Coupon assigment";"Kupón priradený";"S";"";"T";"N"
"Coupons to each affiliate";"Kupóny pre každého partnera";"S";"";"T";"N"
"Coupon codes";"Kódy kupónov";"S";"";"T";"N"
"Coupon format";"Formát kupónov";"B";"";"T";"N"
"Number of coupons";"Počet kupónov";"B";"";"T";"N"
"Generate coupons";"Generovať kupóny";"B";"";"T";"N"
"Generating coupons was stopped, because coupon format is too small";"Generovanie kupónov bolo zastavené, pretože <strong>formát kupónov</strong> je príliš malý.";"S";"";"T";"N"
"Import coupons";"Importovať kupóny";"B";"";"T";"N"
"Importing coupons was stopped, because coupon code %s already exists";"Importovanie kupónov bolo zastavené, pretože <strong>kód kupónu</strong> %s už existuje.";"S";"";"T";"N"
"Offline sale";"Offline predaj";"B";"";"T";"N"
"Failed to assign coupon";"Nepodarilo sa priradiť kupón";"S";"";"T";"N"
"Coupon was successfully assigned";"Kupón bol úspešne priradený";"S";"";"T";"N"
"Page Peel Banner";"Rolovací baner";"S";"";"T";"N"
"Peelbanners are also known as magic corners or pagepeels. They are displayed as a small animated corner of the page and wakes the curiosity of most users. Only if the user moves his mouse onto, it peels impressively over the real homepage.";"Sú tiež známe ako magické rohy stránok. Sú zobrazované v malom animovanom rohu stránky a vzbudia záujem väčšiny používateľov. Iba ak na nich užívateľ prejde myšou, pôsobivo sa vysunú cez domovskú stránku.";"S";"";"T";"N"
"Affiliate - On change  Sale / Lead status";"Partner - Pri zmene stavu predaja";"B";"";"T";"N"
"Change sale / lead status";"Zmeniť stav predaja";"B";"";"T";"N"
"Affiliate - New Sale / Lead";"Partner - nový predaj";"B";"";"T";"N"
"Generate mails with subject: %s";"Generovanie E-mailov s predmetom: %s";"S";"";"T";"N"
"Scheduled %s mails";"Naplánovaných %s E-mailov";"S";"";"T";"N"
"Mail template not defined in database for templateId %s";"Šablóna E-mailu pre ID šablóny %s nie je v databáze definovaná.";"S";"";"T";"N"
"Mail will be delivered in background process.";"Mail bude doručený na pozadí. ";"S";"";"T";"N"
"Mails will be created and delivered in background process.";"E-maily budú vytvorené a doručené na pozadí.";"S";"";"T";"N"
"Default Currency";"Predvolená mena";"S";"";"T";"N"
"Avg. com. per click";"Priemerná provízia za kliknutie";"S";"";"T";"N"
"Avg. com. per impression";"Priemerná provízia za zobrazenie";"S";"";"T";"N"
"Failed to approve direct link %s.";"Nepodarilo sa schváliť DirecLink %s.";"S";"";"T";"N"
"Direct link %s was successfully approved.";"DirectLink %s bol úspešne schválený.";"S";"";"T";"N"
"Failed to decline direct link %s.";"Nepodarilo sa zamietnuť DirecLink %s.";"S";"";"T";"N"
"Waiting";"Čaká na spracovanie";"S";"";"T";"N"
"Minimum length of %s in %s is %s";"Minimálna dĺžka %s v %s je %s";"S";"";"T";"N"
"Delete directory %s";"Mazanie adresára %s";"S";"";"T";"N"
"Copy directory %s";"Kopírovanie adresára %s";"S";"";"T";"N"
"Create account";"Vytvoriť účet";"S";"";"T";"N"
"Importing Language";"Importovanie jazyka";"S";"";"T";"N"
"FTP - Copy files";"FTP - kopírovanie súborov";"S";"";"T";"N"
"Unzip file %s";"Rozbaliť súbor %s";"S";"";"T";"N"
"Update account";"Aktualizácia účtu";"S";"";"T";"N"
"Update application files";"Aktualizácia súborov aplikácie";"S";"";"T";"N"
"Send mails from outbox";"Odoslať E-maily z odoslanej pošty";"S";"";"T";"N"
"Pending %s mails";"Čakajúcich E-mailov: %s";"S";"";"T";"N"
"%s has to be valid date";"%s musí byť platný dátum";"S";"";"T";"N"
"%s has to be valid email";"%s musí byť platný E-mail";"S";"";"T";"N"
"%s has to be integer";"%s musí byť celé číslo";"S";"";"T";"N"
"%s is mandatory";"%s je vyžadovaný";"B";"";"T";"N"
"%s has to be number";"%s musí byť číslo";"S";"";"T";"N"
"Updated";"Aktualizovaný";"S";"";"T";"N"
"Task name";"Názov úlohy";"S";"";"T";"N"
"Progress";"Vývoj";"S";"";"T";"N"
"Failed to delete task.";"Úlohu sa nepodarilo sa odstrániť.";"S";"";"T";"N"
"It is not possible to delete running task.";"Spustenú úlohu nie je možné odstrániť.";"S";"";"T";"N"
"This type of task is not allowed to be deleted.";"Tento typ úlohy nemôže byť odstránený.";"S";"";"T";"N"
"Task deleted.";"Úloha odstránená.";"S";"";"T";"N"
"Cron request finished.";"Cron požiadavka dokončená.";"S";"";"T";"N"
"Maximum Commissions Per Referral";"Maximálne provízie na odkazovateľa";"S";"";"T";"N"
"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"Tento plugin vám umožní nastaviť limit maximálneho počtu provízií, ktoré budú v časovom intervale (sekundy) pre každého partnera uložené.";"S";"";"T";"N"
"all time";"Všetko";"S";"";"T";"N"
"Maximum commissions per referral";"Maximálne provízie na odkazovateľa";"S";"";"T";"N"
"Maximum commissions time period in seconds";"Maximálne provízie v časovom rozmedzí v sekundách";"S";"";"T";"N"
"Time Period in seconds in which are commission per one customer counted.";"Časové rozmedzie v sekundách, v ktorom sú provízie na jedného zákazníka počítané. ";"S";"";"T";"N"
"Wrong format used for Maximum commissions per referral.";"Použitý neplatný formát pre maximálne provízie na odkazovateľa.";"S";"";"T";"N"
"Wrong format used for Maximum commissions time period in seconds.";"Použitý neplatný formát pre maximálne provízie v časovom rozmedzí  v sekundách.";"S";"";"T";"N"
"Data Migration";"Migrovanie dát";"S";"";"T";"N"
"Migrate affiliates";"Migrovanie partnerov";"S";"";"T";"N"
"Migrate transactions";"Migrovať transakcie";"S";"";"T";"N"
"Upgrade from PAP3";"Aktualizácia z PAP3";"S";"";"T";"N"
"Minimum Referal ID length";"Minimálna dĺžka ID odkazovateľa";"S";"";"T";"N"
"Minimum length must be between 0 and 20";"Minimálna dlážka musí byť medzi 0 a 20";"S";"";"T";"N"
"undefined";"Neurčená";"B";"";"T";"N"
"Referal ID length limit saved";"Limit dĺžky ID odkazovateľa uložený";"S";"";"T";"N"
"Referral id must be longer than %s characters";"ID odkazovateľa musí byť dlhšie ako %s znakov";"S";"";"T";"N"
"Referral id can not be longer than %s characters";"ID odkazovateľa nemôže byť dlhšie ako %s znakov";"S";"";"T";"N"
"secure pass2";"Bezpečnostné heslo 2 (SecurePass2)";"S";"";"T";"N"
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"SecurePass2 pre RoboKassa je vyžadované pre overenie so systémom RoboKassa.";"S";"";"T";"N"
"RoboKassa plugin configuration saved";"Nastavenia RoboKassa pluginu uložené.";"S";"";"T";"N"
"RoboKassa integration plugin";"Integračný plugin pre RoboKassa";"S";"";"T";"N"
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"S použitím tohoto pluginu môžete prepojiť Post Affiliate Pro so systémom RoboKassa. Po jeho aktivácií ho nezabudnite nastaviť.";"S";"";"T";"N"
"seo_targeturl for banner format";"seo_targeturl pre formát bannera";"S";"";"T";"N"
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"Tento plugin vám umožní použiť premennú {$seo_targeturl} v banerovom formáte. Nie je vygenerovaný ako bežný SEO odkaz, ale používa doménu banera. SEO sledovací kód musíte mať vo všetkých cieľových URL adresách vašich banerov.";"S";"";"T";"N"
"Ip - Country Code";"IP - Kód krajiny";"S";"";"T";"N"
"Ip - Country Name";"IP názov krajiny";"S";"";"T";"N"
"Ip - City";"IP - Mesto";"S";"";"T";"N"
"Ip - Longitude";"IP - Zemepisná dĺžka";"S";"";"T";"N"
"Ip - Latitude";"IP - Zemepisná šírka";"S";"";"T";"N"
"Print";"Vytlačiť";"B";"";"T";"N"
"Description of coupon:";"Popis kupónu::";"S";"";"T";"N"
"Coupons:";"Kupóny:";"S";"";"T";"N"
"Valid from:";"Platný od:";"S";"";"T";"N"
"Valid to:";"Platný do:";"S";"";"T";"N"
"Limit use:";"Obmedzenie použitia:";"S";"";"T";"N"
"coupons to each affiliate";"kupónov pre každého partnera.";"S";"";"T";"N"
"Closed banner settings";"Nastavenia zatvoreného bannera";"S";"";"T";"N"
"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"Rolovací baner je na začiatku zavretý. V nasledujúcej sekcii si môžete definovať, ako bude baner vyzerať v zavretom stave.";"S";"";"T";"N"
"Opened banner settings";"Nastavenia otvoreného banera";"S";"";"T";"N"
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Rolovací baner je otvorený ak je kurzor myši na ňom. V nasledujúcej sekcii si môžete definovať, ako bude baner vyzerať keď návštevník prejde kurzom myši nad baner a keď bude baner otvorený.";"S";"";"T";"N"
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"Náhľad je vygenerovaný s použitím uložených hodnôt. Ak urobíte zmeny, najskôr kliknite na tlačítko <strong>Uložiť</strong> a až potom si prezrite náhľad banera.";"S";"";"T";"N"
"General settings";"Všeobecné nastavenia";"B";"";"T";"N"
